x,y,z,sdx,sdy,sdz,ID,time
2581.32225776126,198.138010410248,267.685383715637,27.403666536147,34.6237248794037,41.5653385340258,1,479
2578.21791048156,40.0388836130063,349.092324000971,76.4146685087901,34.109070450325,60.8046469553038,1,816
2577.54940410912,113.799264670859,308.740392634675,49.9217696243066,18.5701324023651,39.4695219995708,1,526
2545.15561478883,118.281500696289,249.002617035343,12.0920141421999,19.0482795222513,36.0438707488667,1,705
2534.78733785884,130.659676685504,275.775634593202,21.0168816993667,23.2498833037256,57.5600624970702,1,591
2503.78197068572,126.036337326688,329.647370445277,55.6428892910577,34.5191254260177,16.1735008668059,1,262
2498.74224951583,161.834123418476,288.743513609696,37.7406730608746,22.7117906236923,18.6170864206075,1,600
2523.53873069758,213.958049448021,247.06637633445,30.4182161036582,25.5887611033836,34.6064783535782,1,225
2524.17233202205,204.518121253919,263.420963153315,24.43397129007,17.4972284209385,37.2372531164123,1,852
2575.03006508149,197.93642500245,317.416221187462,47.6918313810487,22.4068083017429,13.3304847916287,1,894
2545.43994538592,118.202187343626,265.31982638307,16.6603744138003,32.1704459097832,36.8815590280268,1,946
2525.10509157649,173.807464544056,229.830344544121,25.8968169469342,18.6176365640031,19.853577639673,1,235
2511.69807266365,178.807501725678,299.108074242835,17.9760585979287,100.500401229419,34.0773382332602,1,794
2578.47601549975,124.939603120411,258.547916121536,28.5355363975244,50.2887809267062,25.7349185339754,1,253
2480.14017820648,156.178718476044,243.731752618586,26.0207762985265,27.1332571709584,24.3063501497432,1,296
2517.24829024005,132.112722229877,250.571067071705,25.1031811383315,41.4439819363806,36.5187411458675,1,616
2559.34556070191,186.230439969897,233.156202478678,31.7255921573599,19.1234414194354,24.1715045076428,1,750
1833.91928939992,2922.35408779444,515.476015879563,65.5915955155915,57.6775723342454,40.2117919291165,2,124
1706.98520956857,2827.89596488684,489.266289356128,25.2406900985035,13.9180785521551,39.9941722375353,2,568
1725.15928243171,2835.19073119875,474.566220680183,33.4166024425372,35.2316900644568,62.2512031314515,2,964
1713.55297984703,2869.50825890191,499.903231162154,26.9530324081836,20.2915502587731,25.433446731498,2,399
1711.75082331292,2818.61473056867,484.045602339138,11.7757047778094,47.990034026339,33.6996660648308,2,713
1782.23292889534,2862.56975612413,481.576147909431,25.139409685963,18.6944796258899,45.5113773870263,2,715
1727.36232174607,2857.43011609711,480.107771448693,45.6452450433809,42.0968246553741,32.0651748773467,2,488
1743.78278882532,2862.53749233716,489.655933869524,16.9102059942187,38.4128064940424,27.8699315970002,2,760
1716.63992106089,2874.11767151931,515.386930690973,12.0117822969128,14.7604566779513,19.1091137038191,2,216
1713.37123707913,2902.31771376869,539.456863057318,40.0942423117967,32.4078200059548,18.1806812557994,2,219
1736.62560593731,2856.23690791957,507.689000125581,14.4377177562641,10.1124037439828,30.6139482941897,2,145
1748.11510965684,2887.61665895903,495.772297677866,18.6473665790064,35.2378902797844,48.1666348695733,2,383
1725.84798636094,2871.99592001312,522.94433253275,12.6269912955995,18.9187041200915,41.7063772733711,2,142
1673.30048136627,2884.79530227158,497.197039461879,22.2179030328491,32.5438091313378,21.8888639593924,2,127
1746.4995070474,2844.04050824511,537.891393556383,21.8884541701525,35.7842388658878,15.5687544462124,2,153
1704.65336758012,2912.05952160126,529.498232364232,25.2670820148955,31.9381438958229,17.4372326016942,2,895
1760.49530292659,2807.8760547734,511.551340939246,33.5882768993189,25.4709178152212,30.5160376046823,2,103
1705.39088313167,2853.94213297901,486.284370336931,38.879014955662,25.3133152324592,21.4238589616237,2,932
1711.10119420331,2890.49178880868,514.268189462011,35.6494768079644,31.3247761332435,33.1733525811339,2,321
1742.98262571361,2838.39378612759,472.02179942385,20.3150532900329,111.382874961158,14.5229006651259,2,834
1788.59348473597,2875.02313481159,489.419321209541,34.5367321967511,39.0883517438188,40.1135856190217,2,407
1692.19426908498,2898.19023756817,527.390433378562,23.1604361855429,23.6564482649319,35.7991402259158,2,867
1778.54387926431,2861.64788073813,469.309336396017,22.6005624851487,24.0737659254875,29.894078975473,2,369
1710.78374404535,2848.68184478776,539.11877607786,30.2832644977759,22.6409972391948,27.9372531041451,2,672
1683.04998066205,2859.41505446021,498.385716708117,18.2664295142743,40.351546133729,45.5086756601287,2,456
1702.25543405511,2865.70599766046,506.95486255646,28.6277216713795,40.7214499329975,27.6197974959499,2,799
1703.64578963301,2876.56233003443,513.20176049979,16.1692198877928,25.2750518126798,17.4489876122508,2,587
1668.97417890907,2863.56841272583,531.548287438823,24.649564084144,40.6884807666479,14.8190241767043,2,889
1727.3721176512,2909.33973861317,496.063505575205,18.4756928805201,46.4900087390843,43.4905170359486,2,259
1749.87229669891,2878.25604914123,490.75477604096,42.5263047274944,26.1589935316393,21.483905751844,2,292
1673.06764677848,2946.93651684569,535.664566913093,62.9634114414012,12.2146690758883,46.4655522927772,2,163
1773.65347274114,2879.51101015497,570.564607773688,72.2749426132913,28.6788394001184,35.2998611731933,2,78
1703.37078101847,2843.58146480429,555.915051672476,40.9390527877852,42.5032244476102,15.2345497055267,2,440
1739.30184624583,2844.52461759743,447.024425746761,34.9580701309059,11.1751457880665,16.6057121800301,2,248
1780.79141334974,2919.09169321272,550.956534337579,47.0019399216401,8.26456255713715,26.6427678608103,2,491
1699.8309157971,2865.51214121952,442.553157651591,23.0978223698678,28.0819015000829,31.0136883630425,2,342
1723.23082927643,2822.05933076356,482.35756233904,15.1766862899101,25.1444832763429,29.1457550191912,2,607
1716.14037902705,2814.48105709074,476.017510620916,38.8792996194399,39.1875562610509,72.6533973323547,2,240
1728.61159424321,2940.20838006751,550.956370356555,41.6607000495055,32.8566470161907,29.7485634263489,2,510
1727.35557187266,2866.02734336443,502.327363294531,16.6823626024696,22.6571369178271,27.4581112891769,2,75
1724.36987676608,2864.76379383004,510.468101423151,26.9422599754667,23.6039309249734,18.1473579010388,2,345
1774.44084242042,2857.58481618937,521.589332196436,34.6445096046713,8.62687073755177,10.6337130678711,2,449
1717.29954582427,2863.58644703368,461.020427424834,33.987876318212,20.8115313633057,15.0224686584815,2,755
1708.89780448848,2843.53233329455,468.48275031194,31.1721939055241,54.6434252802657,50.6917785471642,2,389
1744.77654772029,2863.16381917081,507.303829097483,15.2813922673234,17.4403378207562,50.2223636948524,2,971
1766.96215287513,2873.50755200235,484.608328682711,20.1103268961811,25.5949615468213,27.1678145940067,2,712
1724.55223866384,2866.39352767227,432.072751311347,62.3317558145967,26.8490431896686,25.2913095978545,2,969
1757.71325863477,2828.37818999368,465.591742959433,32.267455956367,52.3720180769448,37.7734997883199,2,603
1738.68106906153,2846.58333730964,453.304454020946,15.5928878305946,36.3059882349964,21.9137058755438,2,39
1728.16766448735,2869.84542839858,464.15420058633,14.7864273205487,17.863563796097,19.8640130841293,2,61
2196.82907816196,74.8924839517732,74.3545519136394,35.2228966652234,26.1184799396367,15.6283531749753,3,87
2205.99922234294,101.826931498747,144.997646790175,25.8912637823529,21.9443624464772,13.0916038864012,3,536
2215.52623947576,73.0508048597821,73.3303674275633,21.7368081893568,16.0773454705806,23.6160767956105,3,379
2147.01759148886,194.492053608158,145.120166044839,47.5853803131662,12.6052879881543,29.0590783051029,3,597
2205.86670757534,60.7115338565844,105.759221603008,56.7201400798256,41.9323811499493,37.3678386921377,3,375
2199.92166471987,124.563591436504,83.6045221750097,30.9130263366606,43.2608463010514,28.797341791584,3,90
2212.11638237955,69.0493937839743,87.3602954823525,10.3563116474314,24.7766171742666,26.7561736706877,3,339
2208.63739616081,67.4688959626119,53.7256403651748,11.6791992105648,57.7626346531537,24.7598964379128,3,751
2188.01187431146,90.9950127339116,68.775653939598,15.7113965645633,40.8537371763839,32.669877625466,3,118
2177.84840492563,121.587587911282,61.3493782351897,22.5628195397581,19.0452488030109,19.8448994575561,3,833
2237.15938345863,53.3869382213401,26.5223755337799,32.6279663775393,38.2185086814695,31.687063311156,3,694
2126.15431467163,132.801411126618,54.4642736180313,60.0778864035742,18.1724372796671,25.621331156177,3,911
2152.16594073488,82.088110813434,69.0967544753071,38.4033536903431,36.1858136225942,7.46071152887678,3,325
2215.80934481594,19.6739015186142,78.9812237724465,26.6677222957704,39.1108810094035,17.9432119607871,3,505
2150.27744782304,136.094859104121,66.8087234156249,40.9719306664561,28.367163275083,9.81287986574642,3,268
2193.25826653548,88.2619094346927,51.3790372155571,12.0953913852452,20.1829474267258,21.661878747096,3,778
2170.22045606596,82.8225138745,64.4418616125499,23.3570924926035,38.9627335458382,24.0384337545114,3,720
2203.51637608707,71.5305936131623,66.8175985347604,24.8919059452652,32.1068722333585,39.8452657961106,3,324
2248.28511748699,106.878882803101,81.2848833569387,24.0732667964407,12.8094465820289,39.5333909038158,3,326
2188.81474635448,89.9080896115505,31.8612214007274,17.8919696271483,39.6566044124233,35.0164538889618,3,165
2190.10391860051,57.1048016085266,58.9941139786412,14.6625708689699,43.6420740361338,22.2197453499904,3,585
2220.47566839752,62.4292965407772,33.1292654458603,17.8367783397941,62.8753100945837,51.8170575303906,3,352
2255.83299730537,45.5323342904594,137.405906492236,36.683437547296,45.1551808715068,25.7126823253233,3,719
2215.60540554685,123.638924228377,112.691196476195,42.9400199901953,21.701319498483,47.4973937205126,3,860
2226.32979385545,161.555927609306,60.0416369958951,35.2758139315177,52.5907669272769,21.1397094324211,3,20
2159.56811801964,72.5950475976453,69.8781783094548,36.3184862970544,25.7675161984561,48.6039787001888,3,309
2202.04819878746,76.8378597139938,40.7416422082464,16.5447262971695,12.0587683156116,13.9176630951406,3,132
2170.15115136942,38.1451263793346,62.6521330069417,36.6912231704966,50.8469392915633,55.3957064185746,3,466
2191.69350364761,89.9385016617149,99.9142729012922,27.8376957512693,22.2682350195253,47.9131848962094,3,658
2211.67915272232,77.735434672859,46.1078385518377,31.9526666432051,37.6062061023774,30.3602081320951,3,254
2171.8918408404,77.7674765066421,114.06862520845,33.4545388605081,18.4145549227658,30.8727224688347,3,374
2181.43533144081,93.8739054123794,26.4033401895239,11.5458386696949,27.7963034312334,47.7635238110313,3,847
2234.45778411954,87.2944327160726,50.5758842495247,21.6023851450362,43.6457257814249,37.9548461937033,3,777
2095.46114631859,71.8398265385336,136.098800888855,50.7122775213422,16.0184661135929,43.5378243782748,3,544
2227.6901606285,105.449014435955,39.103419456811,22.6859004764571,23.2030389871873,23.8209089745841,3,673
2202.87252330372,82.5916670531163,49.3787106936152,38.2641874724903,21.3746840464836,13.8421210896742,3,241
2239.91939115964,88.8514234126948,99.3494451309587,48.5697888926141,21.7383415294487,12.5564606156696,3,38
2233.71112588253,63.8843161902527,114.289585494457,36.8792180286183,28.6141462225847,61.3366839492766,3,196
2217.06619318156,97.0856771509167,82.3095248451772,23.4166220265288,38.6354235642117,35.036424723136,3,843
2123.77384620106,61.3691390944608,99.1722016278992,35.5875584181541,9.97560537389167,18.1552570531461,3,649
2200.1334307589,62.3095144989,52.6520894168869,12.0225115619198,3.54201510136195,9.58870105863935,3,618
2200.08040044792,60.2889993579662,77.3323166978122,13.272692742923,17.4667870252818,21.9264542065091,3,851
2218.43842731953,97.9236494887014,55.4933702793714,19.5244883059779,45.4293421918333,28.7966450361037,3,822
2163.23159434077,47.2475113249498,68.449122039893,14.9793918805669,38.000614569422,36.7582040188624,3,692
2258.59571529106,106.270367268663,66.225283697627,37.0269364280955,28.7370148430582,35.1182279764747,3,203
2099.38085326808,138.922234624847,54.682982927058,26.5825925597012,19.9876864508322,20.2747750967046,3,458
2195.16643397406,48.8866206379216,69.0814528303064,27.9015933773145,40.1573906516766,27.7407942598494,3,500
65.9154652474594,2916.67289171706,513.334481469538,49.4611688119028,18.679730246477,30.5763742119721,4,445
77.800490583081,2948.43048653257,465.137778818908,20.9243148635223,33.7409348221147,13.4571012486183,4,115
82.7420768424619,2978.7150176846,538.111499564621,17.5026404292258,33.5005803538624,47.6890543200542,4,745
95.3719984397066,2901.79512243081,508.960554211134,35.917635559437,13.9643249357719,38.6099313067022,4,569
80.5688934639173,2940.23494294284,500.500315684175,12.4642794368664,41.9512629527275,27.1800170716961,4,307
102.961601625413,2963.44902668392,484.626778277652,19.638279193502,75.2155670761934,13.434806916769,4,914
96.0006713581948,2912.30931329174,523.120650773815,28.5543834913749,45.3468981810503,7.84543660028647,4,230
103.169233356919,2933.78737003955,445.842564562987,37.7277552137502,12.2431748360424,40.277229882895,4,293
103.015405158908,2978.31509808439,447.053618188994,30.4619964880481,20.2861524840812,14.7877972718059,4,354
96.7156831900333,2965.75304515273,503.969575319056,18.8279370811585,26.3891926991044,20.5622226009582,4,377
134.832497217563,2953.54334457252,510.581255142952,37.5196139394601,11.2422954621728,26.0273941530637,4,515
29.2946231706137,2980.97122360537,470.348160163032,44.503065787171,16.7232705668241,22.1957091202087,4,222
21.3947110703188,2966.41246760796,447.457962862568,35.3871681196983,24.9951370967029,17.8542828266925,4,880
126.879894313879,2938.05626133783,489.438913366859,15.853458145547,19.9787255336121,31.2227249680962,4,936
150.777050500566,2981.65810347318,567.150826582479,36.4471097614524,12.3359228770591,24.8532508589625,4,679
150.250709916906,2980.543607277,482.27196845196,52.0085380940393,30.0379965726837,15.6408746344163,4,609
90.8857947032168,2963.06424805936,544.579041079216,23.4980797405963,17.3665381442299,36.8873842678128,4,485
64.1255588913733,2987.96028477082,457.503047605896,19.5638331625016,7.80863411938143,47.6541688427863,4,113
53.2706031822131,2935.88768931976,495.48394468255,24.0857526575954,30.8851367340007,29.2681912514335,4,667
27.0503628686461,2919.59944850499,554.208386451349,37.2552676459679,9.62709963072121,18.5495870462641,4,373
96.3624518046239,2913.36540857961,491.033871386687,31.5587347143675,11.088107492243,36.1381063997119,4,575
79.4839546080991,2870.75913893034,508.772337530352,38.1489339602646,31.7057301134398,27.0078159992066,4,593
151.259675381044,2890.44174156056,522.924522968373,35.7127655232982,24.2297597907941,22.0243726305591,4,398
32.9812409961473,2953.51046571797,534.587408802395,52.1303512569479,28.7541929848147,18.2589161545482,4,245
85.8817959820184,2974.34361664022,470.653834364226,16.5441115377907,23.6566427925819,21.5399575682547,4,214
71.1496907557041,2937.77908521482,510.617675192701,10.6598994137862,39.6050863601196,62.855315702582,4,789
105.210437482759,2954.12279835849,487.130973705579,19.6771794611685,33.521250893272,38.4452228947388,4,934
79.9894595411815,2915.50773150848,501.812798394544,25.9305902582745,27.5800896100678,23.8900530086099,4,84
110.429457349137,2946.24387322976,457.076870804136,35.0585156978948,19.9844971165116,37.5286239995891,4,125
69.7056730649938,2990.73386272389,474.016844551004,16.6950943039614,21.1069113637087,28.2907947206558,4,406
23.3492120900552,2990.00987062461,475.484851276277,26.4731474540762,44.7807196078215,18.4002626872642,4,630
73.3774240741463,2939.07838393373,470.253836546357,47.491317076526,26.5529884674112,13.4347641474401,4,55
112.695881903173,2941.52002816546,499.188936739958,43.9523623234814,38.9584649293222,7.98035288817686,4,311
95.9811069091153,2933.64304457207,488.674368165658,19.3503843994698,47.1026353678404,67.2246991169705,4,29
55.0526916811483,2942.10667182026,518.077574506728,20.8454527867624,14.0004349235088,38.4942707555638,4,344
52.0198774117835,2995.6434465734,517.886332331513,42.658532919186,12.4755974952465,27.2369920692191,4,939
107.269809498362,2958.34602272508,491.388976684715,15.3586133871455,22.837323530785,14.6929573361459,4,46
55.4081893503042,2944.77907946493,482.299081396044,31.6963485689941,34.0420879187271,15.4195491372286,4,940
124.914214526632,2919.17346093109,449.110760515635,50.0778784369605,35.9778601259624,44.0373661536917,4,300
103.28842587225,2945.84523083535,521.031204492605,27.3296668409221,38.8056622660283,30.8496372977039,4,18
80.2408962679798,2973.61997972376,480.782121273408,14.535414958096,23.12595139396,24.1478128437784,4,290
66.5461704864896,2969.59769763753,464.227319938259,11.8541493430691,43.7950862342236,21.9119231336567,4,438
72.9417217765505,2948.82783506882,484.856941909288,24.2555423094224,34.9919693190391,17.5788671275286,4,366
255.727072510856,2871.41205562888,344.352752307052,30.8974979769154,41.6150255996773,28.9459817697807,5,435
269.621883274285,2856.48208221519,360.912092171476,11.6274188353168,40.5218732620371,49.3239066031061,5,355
256.954185854499,2856.16866571756,416.06164440833,26.4534412989676,33.9808067363497,16.8763994993834,5,432
275.416816530446,2826.49808715249,378.090268684749,17.0848348818611,46.6097367428418,25.7085448216294,5,28
250.407339990786,2858.3866631498,334.676572057126,11.8745682283556,29.559163875158,23.6512587600019,5,5
226.444241242423,2815.37606784312,367.65281943492,19.5790649766154,45.1359565007451,53.8877015184729,5,747
223.433393536292,2841.18716178576,396.305215520373,24.6817493455178,20.6281864620826,7.56374373869806,5,404
280.975681772459,2868.90716973108,333.737207789027,46.7800990636271,19.2676797984062,22.2221470223849,5,849
236.26520569744,2824.35215753156,304.408666168776,26.9424121582012,24.8281797670918,27.0070091985917,5,683
248.856892393564,2809.08610249462,377.939338708277,24.7965620090226,35.8297228933182,58.8606767439069,5,925
264.635470367596,2833.59336960609,330.937067101482,21.4270979102753,49.1960833252595,40.2326163467861,5,910
313.774638505602,2855.20315745763,353.099968136299,53.2470547968722,20.788207173618,23.4403067490097,5,416
227.497909246797,2725.69046826059,344.867331944998,56.098710865988,47.9317825869737,33.0870100216971,5,711
287.49937713317,2854.55503305282,335.977434712106,31.6140475606698,47.6129393428368,26.8914065570727,5,549
255.177817454204,2869.52068443914,391.922311419727,44.9936654066358,68.4550605735844,37.1501177405879,5,49
275.716978812688,2845.73678837267,379.673461392571,27.5291803779878,37.469445418357,16.9345562104089,5,782
289.993861331515,2812.18403089898,386.190149756869,19.6859058059778,20.7104638837369,35.0525993276103,5,265
171.749461144445,2874.81965677256,399.059657217833,40.5142564616852,17.8942065339726,22.9334597513195,5,302
273.962706591111,2884.31287055474,443.700858625066,24.5933562688651,9.58232161214063,20.7664185078661,5,447
288.54856915665,2874.06346643674,388.066652227864,53.5381467979841,44.8231228654486,24.4394998176057,5,664
199.985729801502,2866.73074842209,333.167534642281,30.8662824326064,39.4643517403131,24.5439667771574,5,831
296.195931714054,2838.61007904717,389.72924815297,27.717472350912,49.5086961109512,50.4860347775739,5,40
306.514126547419,2826.49384579034,338.730318496436,22.2607425458862,26.5894740120229,37.7292335419416,5,874
289.763928465332,2855.44822222804,424.102823324256,18.3149938439076,24.5066205048903,25.6063753787271,5,961
280.351091345148,2816.06878189566,390.912290159307,43.3653233368165,40.4724721366766,18.4512139093731,5,676
307.538786492812,2872.74995723134,406.940117311219,24.9320229418201,56.8908508369934,25.7773928842655,5,885
278.395581721042,2892.6353803521,397.086130716071,29.6143970247627,23.2371774280539,26.6173585140032,5,876
255.50632158614,2822.46926377383,336.734803222355,13.5158405380323,7.09202079954864,42.1808529342686,5,917
247.698797864246,2834.1511867927,406.304853183536,22.6786208265033,36.7270025488722,33.3691782559893,5,403
254.927159937454,2811.20745525014,338.036665972766,32.470451971513,22.8020022291825,18.2061792462153,5,420
246.479205232975,2905.80425271354,381.978878338697,41.2754041507605,15.5499479077431,40.7700378219416,5,614
276.225150305012,2797.57201149867,395.157162718686,22.9333162807864,29.8705943294648,30.0109392527558,5,904
233.926926491177,2836.09595544811,357.497949492061,32.7817450597488,62.9870737524736,10.5830374798058,5,213
276.379835524203,2850.47820033749,363.344022020714,19.7059716138737,26.6842723861248,38.528312769784,5,626
276.741894580262,2868.19907995381,375.774119703722,25.2012526149113,19.7197175428708,15.851769352944,5,59
252.91894921865,2861.27811836813,398.367002226161,13.5490081558525,56.9223221955337,22.3719486628598,5,186
278.17156351287,2783.58836033779,346.749546209479,34.8556188932085,12.9884410765689,16.4733646528204,5,227
285.645684140635,2820.68080097304,341.875693787053,16.0496124782247,19.1508399216231,19.314560177047,5,316
284.738095743712,2863.0340095431,386.538510490281,16.2532002327685,22.1456148593144,33.8601698666376,5,376
271.123596360484,2816.30657222077,376.082440814857,16.7128483461586,45.6573212500559,23.8279787213841,5,516
228.515054537906,2835.6320233048,385.251640153042,34.2732605494458,12.746131682017,27.4776974521441,5,414
258.302908684211,2834.2584230359,424.077657999134,25.4986913217306,14.5470044568842,30.6013960136557,5,639
266.19688620406,2812.59243470601,367.276422714778,30.4800892404676,30.4859871910633,30.5961658276027,5,496
268.592636338953,2851.13760884476,413.536967061979,53.4099008284507,25.2077499055937,16.8007765551814,5,65
317.556519752066,2789.62599351038,442.5467954278,33.0359062772726,8.92899737148075,46.7998577575486,5,746
260.965681701108,2827.18719165897,405.841766560599,20.7246249604396,31.2175027099722,26.872197597025,5,844
232.185553044104,2894.94270190111,325.730696028985,31.325690127524,38.299835181278,13.7168170355003,5,482
320.429267922063,2831.20869470367,364.468687795604,41.4068030152387,9.83528096607393,24.8995185710146,5,588
272.052162978294,2824.6774881965,360.430777482571,12.5244610224977,47.395149651823,39.8268518038769,5,114
329.215050883632,2839.47977260641,285.17553463892,66.4980442551495,26.3858754606125,28.0820288049336,5,396
2651.73828160481,1878.74215409524,64.4892878094957,33.5335182080905,49.9996921878869,40.7691568170711,6,155
2720.08214940444,1912.53667963436,108.829995855889,23.9106004946544,32.0840214763309,12.5241526829766,6,869
2782.93166635701,1938.02668152926,148.36315872621,65.4254477062835,25.7252695843786,33.0678484797127,6,906
2744.1498062273,1881.54988669526,147.654766569298,40.7914623980326,55.0609283607311,28.9350077222279,6,941
2742.37402298728,1922.84911175735,81.3636595203716,37.0855278252369,63.8049588687856,15.6283784935435,6,574
2720.71629201314,1879.78640262229,113.733304574111,26.0920858398113,24.798084572253,29.3177878845069,6,897
2669.05695629611,1907.75555678069,104.839177223055,19.6340647166195,19.834405354769,35.8491277752767,6,168
2683.14513330594,1923.20249433244,116.227671907874,22.3549429232069,16.5890025035002,30.6993718346231,6,955
2654.94385798338,1929.27521267823,163.495746885906,29.9553723936295,42.554020371557,21.6766589290254,6,361
2713.30389044083,1962.76535039084,89.8981189181203,20.5137622682787,33.9437626101097,32.1063770245974,6,478
2652.36147656072,1894.4663893432,152.046077332956,54.7227594674084,37.4608408416084,17.3380377644905,6,271
2711.70701756605,1925.87876826211,87.6524478471003,12.8595166066032,30.2967103107213,12.4515878905924,6,275
2660.47581197251,1898.24115387399,102.144275342292,8.48982263148576,12.0962308877209,22.9948267938183,6,109
2672.75558466594,1973.28726281865,105.980139984044,14.7908771458529,18.7299769392414,31.6445587206115,6,521
2720.99306397244,1947.91545079761,23.3499641091958,42.7099666096271,20.8625871194193,40.3514920864213,6,813
2672.06977264365,1901.02287712486,145.743355259583,18.2314131650297,9.11803551375705,16.5798111445878,6,950
2712.32833619935,1940.2902656033,122.156329189477,15.8602823321959,25.2240114245132,40.8376316545755,6,573
2653.3425737444,1929.92498558893,97.3991244900019,18.3783666598238,21.628866951478,52.4716769309587,6,886
2682.39442447344,1947.55193723846,110.267918126093,13.7751206417163,17.831973290801,26.1771025999083,6,579
2609.11332887053,1911.53412968171,119.332839735493,44.0161331334975,13.4260951095801,17.328746348575,6,795
2690.85255735843,1906.67955393447,145.863677510024,20.3188625832812,32.4168788839139,18.8770959782399,6,674
2683.2828066249,1930.4026579896,81.5490408951631,20.8530297506128,16.2226371713375,41.8055241221675,6,167
2678.85732431644,1940.07308918066,81.3345355834247,64.5154244733021,38.905745235484,34.9730205814644,6,734
2672.71366969208,1908.76763069024,127.025236776409,31.1088776168388,47.5212014804938,7.54543326897784,6,156
2724.92663470414,1909.65031209503,159.277004366224,30.5553557528693,16.1320170240109,44.4698273839019,6,722
2698.05732690087,1861.68612038106,148.156827778126,30.4407613108979,38.1089184370012,22.5607738372525,6,349
2661.50258318802,1950.65096970655,161.861534638065,38.6979142445938,32.1305387084547,15.4944847923231,6,238
2619.93507013184,1985.14848200003,125.126469276859,36.4832178734095,29.8065554658118,21.428800985531,6,247
2725.72089883466,1850.13568950463,58.144721769512,61.8575559206513,39.7528864157145,21.635720119866,6,273
2678.14059314623,1901.34765839513,153.714577905396,42.6774871501703,36.1088757418193,6.59457542577911,6,439
2668.94656051479,1847.90697242232,154.952076382675,25.0430055899859,47.2581993272518,16.0190116958581,6,566
2735.20819675736,1935.6840036054,108.802091916764,32.6269217749048,29.1837771414429,54.8543032130983,6,237
2650.11182720493,1911.5135652692,86.893483530471,26.5772095714501,39.9457454977482,19.2994055911027,6,621
2689.59474015763,1923.04887156471,94.5429116118895,11.0871164812692,14.1887070389799,48.0899369223439,6,580
2697.62480106759,1904.90006933773,112.069597808462,13.1796576553465,45.6874488163524,19.1939002690792,6,827
2706.44585096307,1912.9239344095,126.981726804837,37.2281194097184,29.2617875622541,41.2023989169245,6,47
